verb_id,lex,scroll,book,chapter,verse,g_cons,hebrew,g_cons_verse,stem,tense,subject,subj_heb,complement,cmpl_heb,dir_he,dir_he_dss_verse,preposition_1,preposition_2,preposition_3
217305,BW>[,MT,Isaiah,14,31,B>,בָּ֔א ,HJLJLJ C<R Z<QJ <JR NMWG PLCT KLK KJ M YPWN <CN B> W >JN BWDD B MW<DJW,qal,perf,<CN,עָשָׁ֣ן ,M YPWN,מִצָּפֹון֙ ,0,,M,,
1900323,BW>[,1Qisaa,Isaiah,14,31,B>,בא ,HJLJLJ C<R Z<QJ <JR NMWG PLCT KWLK KJ M YPWN <CN B> W >JN MWDD B MWD<JW,qal,ptca,,,,,,0,,,
216956,<LH[,MT,Isaiah,14,8,J<LH,יַעֲלֶ֥ה ,GM BRWCJM FMXW LK >RZJ LBNWN M >Z CKBT L> J<LH H KRT <LJNW,qal,impf,H KRT,הַכֹּרֵ֖ת ,<LJNW,עָלֵֽינוּ׃ ,0,,<LJNW,,
1899954,<LH[,1Qisaa,Isaiah,14,8,J<LH,יעלה ,GM BRWCJM FMXW LK >RZJ H LBNWN M >Z CKBTH W LW> J<LH H KWRT <LJNW,qal,impf,,,,,,0,,,
216967,BW>[,MT,Isaiah,14,9,BW>K,בֹּואֶ֑ךָ ,C>WL M TXT RGZH LK L QR>T BW>K <WRR LK RP>JM KL <TWDJ >RY HQJM M KS>WTM KL MLKJ GWJM,qal,infc,,,,,,,,,
1899966,BW>[,1Qisaa,Isaiah,14,9,BW>K,בוא׳ך ,C>WL M TXT RGZH LKH L QRT BW>K <WRRH LKH RP>JM KWL <TWDJ >RY HQJMH M KS>WTM KWL MLKJ GW>JM,qal,infc,,,,,,0,,,
217340,<LH[,MT,Isaiah,15,2,<LH,עָלָ֨ה ,<LH H BJT W DJBN H BMWT L BKJ <L NBW W <L MJDB> MW>B JJLJL B KL R>CJW QRXH KL ZQN GRW<H,qal,perf,,,H BJT,הַבַּ֧יִת ,0,,,,
1900363,<LH[,1Qisaa,Isaiah,15,2,<LH,עלה ,<LH H BJT W DJBWN H B>MWT L BKJ <L NBW W <L MJDBH MW>B JLJL B KWL R>WCW QRXH W KL ZQN GRW<H,qal,perf,,,,,,0,,,
217374,JRD[,MT,Isaiah,15,3,JRD,יֹרֵ֥ד ,B XWYTJW XGRW FQ <L GGWTJH W B RXBTJH KLH JJLJL JRD B BKJ,qal,ptca,,,,,,,,,
1900400,JRD[,1Qisaa,Isaiah,15,3,JRD,ירד ,B XWYWTJH XGWRW FQ <L GGWTJH W B RXWBTJH KLH JHJLJL W JRD B BKJ,qal,ptca,,,,,,0,,,
217409,<LH[,MT,Isaiah,15,5,J<LH,יַֽעֲלֶה־,LBJ L MW>B JZ<Q BRJXH <D Y<R <GLT CLCJH KJ M<LH H LWXJT B BKJ J<LH BW KJ DRK XWRNJM Z<QT CBR J<<RW,qal,impf,,,BW,בֹּ֔ו ,0,,BW,,
1900437,<LH[,1Qisaa,Isaiah,15,5,J<LH,יעלה ,LBJ L MW>B JZ<Q BRXWH <D Y<WR <GLT CLJCJH KJ M<LH H LWXWT B BKJ J<LH BW KJ DRK XWRWNJM Z<QT CBRJ <RW,qal,impf,,,,,,0,,,
217472,CLX[,MT,Isaiah,16,1,CLXW,שִׁלְחוּ־,CLXW KR MCL >RY M SL< MDBRH >L HR BT YJWN,qal,impv,,,M SL<,מִסֶּ֣לַע מִדְבָּ֑רָה אֶל־הַ֖ר בַּת־צִיֹּֽון׃ ,0,,M,,
217472,CLX[,MT,Isaiah,16,1,CLXW,שִׁלְחוּ־,CLXW KR MCL >RY M SL< MDBRH >L HR BT YJWN,qal,impv,,,MDBRH >L HR BT YJWN,מִסֶּ֣לַע מִדְבָּ֑רָה אֶל־הַ֖ר בַּת־צִיֹּֽון׃ ,1,,>L,,
1900504,CLX[,1Qisaa,Isaiah,16,1,CLXW,שלחו ,CLXW KR MCL >RY M SLH MDBRH >L HR BT YJWN,qal,impv,,,,,,1,,,
217622,>SP[,MT,Isaiah,16,10,N>SP,נֶאֱסַ֨ף ,W N>SP FMXH W GJL MN H KRML W B KRMJM L> JRNN L> JR<< JJN B JQBJM L> JDRK H DRK HJDD HCBTJ,nif,perf,FMXH W GJL,שִׂמְחָ֤ה וָגִיל֙ ,MN H KRML,מִן־הַכַּרְמֶ֔ל ,0,,MN,,
1900645,>SP[,1Qisaa,Isaiah,16,10,N>SP,נאסף ,W N>SP FMXH W GJL MN H KRML W B KRMJM LW> JRNNW W LW> JRW<< JJN B JQBJM LW> JDRWK H DWRK HJDD HCBTJ,nifal,perf,,,,,,0,,,
217671,BW>[,MT,Isaiah,16,12,B>,בָ֧א ,W HJH KJ NR>H KJ NL>H MW>B <L H BMH W B> >L MQDCW L HTPLL W L> JWKL,qal,perf,,,>L MQDCW,אֶל־מִקְדָּשֹׁ֛ו ,0,,>L,,
1900688,BW>[,1Qisaa,Isaiah,16,12,B>,בא ,JHJH KJ NR>H KJ B> MW>B <L H BMH W B> >L MQDCJW L HTPLL W LW> JWKL,qal,perf,,,,,,0,,,
1900694,BW>[,1Qisaa,Isaiah,16,12,B>,בא ,JHJH KJ NR>H KJ B> MW>B <L H BMH W B> >L MQDCJW L HTPLL W LW> JWKL,qal,perf,,,,,,0,,,
217489,CLX[,MT,Isaiah,16,2,MCLX,מְשֻׁלָּ֑ח ,W HJH K <WP NWDD QN MCLX THJJNH BNWT MW>B M<BRT L >RNWN,pual,ptcp,,,,,,,,,
1900522,CLX[,1Qisaa,Isaiah,16,2,MCLX,משלח ,W HJ> K <WP NWDD QN MCLX THJNH BNWT MW>B M<BRT L >RNWN,pual,ptca,,,,,,0,,,
217496,BW>[,MT,Isaiah,16,3,HBJ>W,הָבִ֤יאִי ,HBJ>W <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NDD >L TGLJ,hif,impv,,,,,,,,,
1900530,BW>[,1Qisaa,Isaiah,16,3,HBJW,הביו ,HBJW <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NWDD >L TGLJ,hifil,impv,,,,,,0,,,
217512,GLH[,MT,Isaiah,16,3,TGLJ,תְּגַלִּֽי׃ ,HBJ>W <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NDD >L TGLJ,piel,impf,,,,,,,,,
1900545,GLH[,1Qisaa,Isaiah,16,3,TGLJ,תגלי ,HBJW <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NWDD >L TGLJ,piel,impf,,,,,,0,,,
217598,<BR[,MT,Isaiah,16,8,<BRW,עָ֥בְרוּ ,KJ CDMWT XCBWN >MLL GPN FBMH B<LJ GWJM HLMW FRWQJH <D J<ZR NG<W T<W MDBR CLXWTJH NVCW <BRW JM,qal,perf,,,,,,,,,
217620,NPL[,MT,Isaiah,16,9,NPL,נָפָֽל׃ ,<L KN >BKH B BKJ J<ZR GPN FBMH >RJWK DM<TJ XCBWN W >L<LH KJ <L QJYK W <L QYJRK HJDD NPL,qal,perf,HJDD,הֵידָ֥ד ,,,,,,,
1900642,NPL[,1Qisaa,Isaiah,16,9,NPL,נפל ,>RZJK DM<TJ XCBWN W >L<LH KJ> L <L QJYK W <L QYJRK HJDD NPL,qal,perf,,,,,,0,,,
217721,SWR[,MT,Isaiah,17,1,MWSR,מוּסָ֣ר ,MF> DMFQ HNH DMFQ MWSR M <JR W HJTH M<J MPLH,hof,ptcp,DMFQ,דַמֶּ֨שֶׂק֙ ,M <JR,מֵעִ֔יר ,0,,M,,
1900748,SWR[,1Qisaa,Isaiah,17,1,MWSR,מוסר ,MF> DRMFQ HNH DRMFQ MWSR M <JR W HJJT M<J MPLH,hofal,ptca,,,,,,0,,,
217935,NWS[,MT,Isaiah,17,13,NS,נָ֣ס ,L>MJM K C>WN MJM RBJM JC>WN W G<R BW W NS M MRXQ W RDP K MY HRJM L PNJ RWX W K GLGL L PNJ SWPH,qal,perf,,,M MRXQ,מִמֶּרְחָ֑ק ,0,,M,,
1900970,NWS[,1Qisaa,Isaiah,17,13,NS,נס ,L>WMJM K C>WN MJM RBJM JC>WN W JG<R BW W NS M MRXQ W RDP K MY HRJM L PNJ RWX W K GLGL L PNJ SWPH,qal,perf,,,,,,0,,,
217776,>SP[,MT,Isaiah,17,5,>SP,אֱסֹף֙ ,W HJH K >SP QYJR QMH W ZR<W CBLJM JQYWR W HJH K MLQV CBLJM B <MQ RP>JM,qal,infc,,,,,,,,,
1900806,>SP[,1Qisaa,Isaiah,17,5,>SP,אסף ,W HJH K >SP QYJR QMH W ZR<W CBLJM W QYJR W HJH K MLQV CBLJM B <MQ RP>JM,qal,infc,,,,,,0,,,
217980,CLX[,MT,Isaiah,18,2,CLX,שֹּׁלֵ֨חַ ,H CLX B JM YJRJM W B KLJ GM> <L PNJ MJM LKW ML>KJM QLJM >L GWJ MMCK W MWRV >L <M NWR> MN HW> W HL>H GWJ QW QW W MBWSH >CR BZ>W NHRJM >RYW,qal,ptca,,,B JM,בַּיָּ֜ם ,0,,B,,
1901020,CLX[,1Qisaa,Isaiah,18,2,CWLX,שולח ,H CWLX B JM YJRJM W B KLJ GM> <L PNJ MJM LKW ML>KJM QLJM L GWJ MMCK W MMWRV >L <M NWR> MN HW> W HL>H GWJ QWQW W MBWSH >CR BZ>J NHRJM >RYW,qal,ptca,,,,,,0,,,
217992,HLK[,MT,Isaiah,18,2,LKW,לְכ֣וּ׀ ,H CLX B JM YJRJM W B KLJ GM> <L PNJ MJM LKW ML>KJM QLJM >L GWJ MMCK W MWRV >L <M NWR> MN HW> W HL>H GWJ QW QW W MBWSH >CR BZ>W NHRJM >RYW,qal,impv,,,>L GWJ MMCK W MWRV,אֶל־גֹּוי֙ מְמֻשָּׁ֣ךְ וּמֹורָ֔ט ,0,,>L,,
1901031,HLK[,1Qisaa,Isaiah,18,2,LKW,לכו ,H CWLX B JM YJRJM W B KLJ GM> <L PNJ MJM LKW ML>KJM QLJM L GWJ MMCK W MMWRV >L <M NWR> MN HW> W HL>H GWJ QWQW W MBWSH >CR BZ>J NHRJM >RYW,qal,impv,,,,,,0,,,
218076,SWR[,MT,Isaiah,18,5,HSJR,הֵסִ֥יר ,KJ L PNJ QYJR K TM PRX W BSR GML JHJH NYH W KRT H ZLZLJM B MZMRWT W >T H NVJCWT HSJR HTZ,hif,perf,,,,,,,,,
1901116,SWR[,1Qisaa,Isaiah,18,5,HSJR,הסיר ,KJ L PNJ QYJR K TM PRX W BSWR GMWL JHJH NYH W KRT H ZLZLJM B MZMRWT W >T H NVJCWT HSJR HTZ,hifil,perf,,,,,,0,,,
218147,BW>[,MT,Isaiah,19,1,B>,בָ֣א ,MF> MYRJM HNH JHWH RKB <L <B QL W B> MYRJM W N<W >LJLJ MYRJM M PNJW W LBB MYRJM JMS B QRBW,qal,perf,,,MYRJM,מִצְרַ֔יִם ,0,,,,
1901188,BW>[,1Qisaa,Isaiah,19,1,B>,בא ,MF> MYRJM HNH JHWH RWKB <L <B QL W B> MYRJM W N<W >LJLJ MYRJM M PNJW W LBB MYRJM JMS B QRBW,qal,ptca,,,,,,0,,,
218487,CLX[,MT,Isaiah,19,20,JCLX,יִשְׁלַ֥ח ,W HJH L >WT W L <D L JHWH YB>WT B >RY MYRJM KJ JY<QW >L JHWH M PNJ LXYJM W JCLX LHM MWCJ< W RB W HYJLM,qal,impf,,,LHM,לָהֶ֛ם ,0,,LHM,,
1901548,CLX[,1Qisaa,Isaiah,19,20,CLX,שלח ,W HJJH L >WT W L <D L JHWH YB>WT B >RY MYRJM KJ JY<QW >L JHWH M PNJ LWXYJM W CLX LHM MWCJ< W JRD W HYJLM,qal,perf,,,,,,0,,,
1901552,JRD[,1Qisaa,Isaiah,19,20,JRD,ירד ,W HJJH L >WT W L <D L JHWH YB>WT B >RY MYRJM KJ JY<QW >L JHWH M PNJ LWXYJM W CLX LHM MWCJ< W JRD W HYJLM,qal,perf,,,,,,0,,,
218530,CWB[,MT,Isaiah,19,22,CBW,שָׁ֨בוּ֙ ,W NGP JHWH >T MYRJM NGP W RPW> W CBW <D JHWH W N<TR LHM W RP>M,qal,perf,,,<D JHWH,עַד־יְהוָ֔ה ,0,,<D,,
1901591,CWB[,1Qisaa,Isaiah,19,22,CBW,שבו ,W NGP JHWH >T MYRJM NGP W NRPW W CBW <D JHWH W N<TR LHM W RP>M,qal,perf,,,,,,0,,,
218549,BW>[,MT,Isaiah,19,23,B>,בָֽא־,B JWM H HW> THJH MSLH M MYRJM >CWRH W B> >CWR B MYRJM W MYRJM B >CWR W <BDW MYRJM >T >CWR,qal,perf,>CWR,אַשּׁ֥וּר ,B MYRJM,בְּמִצְרַ֖יִם ,0,,B,,
1901610,BW>[,1Qisaa,Isaiah,19,23,B>,בא ,B JWM H HW> THJH MSLH M MYRJM >CWRH W B> >CWR B MYRJM W MYRJM B >CWR W <BDW >T >CWR,qal,perf,,,,,,1,,,
218269,CLK[,MT,Isaiah,19,8,MCLJKJ,מַשְׁלִיכֵ֥י ,W >NW H DJGJM W >BLW KL MCLJKJ B J>WR XKH W PRFJ MKMRT <L PNJ MJM >MLLW,hif,ptca,,,B J>WR,בַיְאֹ֖ור ,0,,B,,
1901322,CLK[,1Qisaa,Isaiah,19,8,MCLJKJ,משליכי ,W >NW H DGJM W >BLW KWL MCLJKJ B J>WR XKH W PRFJ MKMRT <L PNJ MJM >MLLW,hifil,ptca,,,,,,0,,,
212702,BW>[,MT,Isaiah,2,10,BW>,בֹּ֣וא ,BW> B YWR W HVMN B <PR M PNJ PXD JHWH W M HDR G>NW,qal,impv,,,B YWR,בַצּ֔וּר ,0,,B,,
212830,BW>[,MT,Isaiah,2,19,B>W,בָ֨אוּ֙ ,W B>W B M<RWT YRJM W B MXLWT <PR M PNJ PXD JHWH W M HDR G>WNW B QWMW L <RY H >RY,qal,perf,,,B M<RWT YRJM W B MXLWT <PR,בִּמְעָרֹ֣ות צֻרִ֔ים וּבִמְחִלֹּ֖ות עָפָ֑ר ,0,,B,B,
1895648,BW>[,1Qisaa,Isaiah,2,19,B>W,באו ,W B>W B M<RWT YWRJM W B MXLWT <PR M PNJ PXD JHWH W M HDR G>WNW B QWMW L <RWY H >RY,qal,perf,,,,,,0,,,
212857,CLK[,MT,Isaiah,2,20,JCLJK,יַשְׁלִ֣יךְ ,B JWM H HW> JCLJK H >DM >T >LJLJ KSPW W >T >LJLJ ZHBW >CR <FW LW L HCTXWT L XPR PRWT W L <VLPJM,hif,impf,H >DM,הָאָדָ֔ם ,,,,,,,
1895675,CLK[,1Qisaa,Isaiah,2,20,JCLJK,ישליך ,B JWM H HW> JCLJK H >DM >T >LJLJ KSPW W >T >LJLJ ZHBW >CR <FW >YB<WTJW L HCTXWT L XPRPRJM W L <VLPJM,hifil,impf,,,,,,0,,,
212880,BW>[,MT,Isaiah,2,21,BW>,בֹוא֙ ,L BW> B NQRWT H YRJM W B S<PJ H SL<JM M PNJ PXD JHWH W M HDR G>WNW B QWMW L <RY H >RY,qal,infc,,,B NQRWT H YRJM W B S<PJ H SL<JM,בְּנִקְרֹ֣ות הַצֻּרִ֔ים וּבִסְעִפֵ֖י הַסְּלָעִ֑ים ,0,,B,B,
1895697,BW>[,1Qisaa,Isaiah,2,21,BW>,בוא ,L BW> B NQRWT H YWRJM W B S<PJ H SL<JM M PNJ PXD JHWH W M HDR G>WNW B QWMW L <RWY H >RY,qal,infc,,,,,,0,,,
212577,<LH[,MT,Isaiah,2,3,N<LH,נַעֲלֶ֣ה ,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,qal,impf,,,>L HR JHWH >L BJT >LHJ J<QB,אֶל־הַר־יְהוָ֗ה אֶל־בֵּית֙ אֱלֹהֵ֣י יַעֲקֹ֔ב ,0,,>L,>L,
1895402,<LH[,1Qisaa,Isaiah,2,3,N<LH,נעלה ,W HLKW <MJM RBJM W >MRW LKW W N<LH >L BJT >LWHJ J<QWB W JRWNW M DRKJW W N>LKH B >WRXTJW KJ> M YJWN TY> TWRH W DBR JHWH M JRWCLJM,qal,impf,,,,,,0,,,
212570,HLK[,MT,Isaiah,2,3,HLKW,הָלְכ֞וּ ,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,qal,perf,<MJM RBJM,עַמִּ֣ים רַבִּ֗ים ,,,,,,,
212575,HLK[,MT,Isaiah,2,3,LKW,לְכ֣וּ׀ ,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,qal,impv,,,,,,,,,
212590,HLK[,MT,Isaiah,2,3,NLKH,נֵלְכָ֖ה ,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,qal,impf,,,B >RXTJW,בְּאֹרְחֹתָ֑יו ,0,,B,,
1895395,HLK[,1Qisaa,Isaiah,2,3,HLKW,הלכו ,W HLKW <MJM RBJM W >MRW LKW W N<LH >L BJT >LWHJ J<QWB W JRWNW M DRKJW W N>LKH B >WRXTJW KJ> M YJWN TY> TWRH W DBR JHWH M JRWCLJM,qal,perf,,,,,,0,,,
1895400,HLK[,1Qisaa,Isaiah,2,3,LKW,לכו ,W HLKW <MJM RBJM W >MRW LKW W N<LH >L BJT >LWHJ J<QWB W JRWNW M DRKJW W N>LKH B >WRXTJW KJ> M YJWN TY> TWRH W DBR JHWH M JRWCLJM,qal,impv,,,,,,0,,,
1895412,HLK[,1Qisaa,Isaiah,2,3,N>LKH,נאלכה ,W HLKW <MJM RBJM W >MRW LKW W N<LH >L BJT >LWHJ J<QWB W JRWNW M DRKJW W N>LKH B >WRXTJW KJ> M YJWN TY> TWRH W DBR JHWH M JRWCLJM,qal,impf,,,,,,0,,,
212596,JY>[,MT,Isaiah,2,3,TY>,תֵּצֵ֣א ,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,qal,impf,TWRH,תֹורָ֔ה ,M YJWN,מִצִּיֹּון֙ ,0,,M,,
1895418,JY>[,1Qisaa,Isaiah,2,3,TY>,תצא ,W HLKW <MJM RBJM W >MRW LKW W N<LH >L BJT >LWHJ J<QWB W JRWNW M DRKJW W N>LKH B >WRXTJW KJ> M YJWN TY> TWRH W DBR JHWH M JRWCLJM,qal,impf,,,,,,0,,,
212635,HLK[,MT,Isaiah,2,5,LKW,לְכ֥וּ ,BJT J<QB LKW W NLKH B >WR JHWH,qal,impv,,,,,,,,,
212637,HLK[,MT,Isaiah,2,5,NLKH,נֵלְכָ֖ה ,BJT J<QB LKW W NLKH B >WR JHWH,qal,impf,,,B >WR JHWH,בְּאֹ֥ור יְהוָֽה׃ ,0,,B,,
1895464,HLK[,1Qisaa,Isaiah,2,5,LKW,לכו ,BJT J<QWB LKW W NLKH B >WR JHWH,qal,impv,,,,,,0,,,
1895466,HLK[,1Qisaa,Isaiah,2,5,NLKH,נלכה ,BJT J<QWB LKW W NLKH B >WR JHWH,qal,impf,,,,,,0,,,
218598,BW>[,MT,Isaiah,20,1,B>,בֹּ֤א ,B CNT B> TRTN >CDWDH B CLX >TW SRGWN MLK >CWR W JLXM B >CDWD W JLKDH,qal,infc,TRTN,תַרְתָּן֙ ,>CDWDH,אַשְׁדֹּ֔ודָה ,1,,,,
1901660,BW>[,1Qisaa,Isaiah,20,1,B>,בא ,B CNT B> TWRTN >CDWDH B CLX >WTW SRGWN MLK >CWR W JLXM B >CDWD W JLKWDH,qal,infc,,,,,,1,,,
218602,CLX[,MT,Isaiah,20,1,CLX,שְׁלֹ֣ח ,B CNT B> TRTN >CDWDH B CLX >TW SRGWN MLK >CWR W JLXM B >CDWD W JLKDH,qal,infc,SRGWN MLK >CWR,סַֽרְגֹ֖ון מֶ֣לֶךְ אַשּׁ֑וּר ,,,,,,,
1901664,CLX[,1Qisaa,Isaiah,20,1,CLX,שלח ,B CNT B> TWRTN >CDWDH B CLX >WTW SRGWN MLK >CWR W JLXM B >CDWD W JLKWDH,qal,infc,,,,,,1,,,
218627,HLK[,MT,Isaiah,20,2,LK,לֵ֗ךְ ,B <T H HJ> DBR JHWH B JD JC<JHW BN >MWY L >MR LK W PTXT H FQ M <L MTNJK W N<LK TXLY M <L RGLJK W J<F KN HLK <RWM W JXP,qal,impv,,,,,,,,,
218644,HLK[,MT,Isaiah,20,2,HLK,הָלֹ֖ךְ ,B <T H HJ> DBR JHWH B JD JC<JHW BN >MWY L >MR LK W PTXT H FQ M <L MTNJK W N<LK TXLY M <L RGLJK W J<F KN HLK <RWM W JXP,qal,infa,,,,,,,,,
1901689,HLK[,1Qisaa,Isaiah,20,2,LK,לך ,B <T H HJ> DBR JHWH B JD JC<JH BN >MWY L >MWR LK W PTXT H FQ M <L MTNJK W N<LJK TXLJY M <L RGLJK W J<F KN HLWK <RWM W JXP,qal,impv,,,,,,0,,,
1901706,HLK[,1Qisaa,Isaiah,20,2,HLWK,הלוך ,B <T H HJ> DBR JHWH B JD JC<JH BN >MWY L >MWR LK W PTXT H FQ M <L MTNJK W N<LJK TXLJY M <L RGLJK W J<F KN HLWK <RWM W JXP,qal,infa,,,,,,0,,,
218653,HLK[,MT,Isaiah,20,3,HLK,הָלַ֛ךְ ,W J>MR JHWH K >CR HLK <BDJ JC<JHW <RWM W JXP CLC CNJM >WT W MWPT <L MYRJM W <L KWC,qal,perf,<BDJ JC<JHW,עַבְדִּ֥י יְשַׁעְיָ֖הוּ ,,,,,,,
1901716,HLK[,1Qisaa,Isaiah,20,3,HLK,הלכ ,W JW>MR JHWH K >CR HLK <BDJ JC<JH <RWM W JXP CLWC CNJM >WT W MPT <L MYRJM W <L KWC,qal,perf,,,,,,0,,,
218718,NWS[,MT,Isaiah,20,6,NSNW,נַ֤סְנוּ ,W >MR JCB H >J H ZH B JWM H HW> HNH KH MBVNW >CR NSNW CM L <ZRH L HNYL M PNJ MLK >CWR W >JK NMLV >NXNW,qal,perf,,,CM,שָׁם֙ ,0,,,,
218744,BW>[,MT,Isaiah,21,1,B>,בָּ֔א ,MF> MDBR JM K SWPWT B NGB L XLP M MDBR B> M >RY NWR>H,qal,perf,,,M MDBR M >RY NWR>H,מִמִּדְבָּ֣ר מֵאֶ֖רֶץ נֹורָאָֽה׃ ,0,,M,M,
1901809,BW>[,1Qisaa,Isaiah,21,1,B>,בא ,MF> DBR JM K SPWT B NGB L XLP M MDBR B> M >RY NWR>H RXWQH,qal,ptca,,,,,,0,,,
218911,CWB[,MT,Isaiah,21,12,CBW,שֻׁ֥בוּ ,>MR CMR >TH BQR W GM LJLH >M TB<JWN B<JW CBW >TJW,qal,impv,,,,,,,,,
1901991,CWB[,1Qisaa,Isaiah,21,12,CWBW,שובו ,>MR CWMR >TH BWQR W GM LJLH >M TB<WN B<W CWBW >TJW,qal,impv,,,,,,0,,,
218759,<LH[,MT,Isaiah,21,2,<LJ,עֲלִ֤י ,XZWT QCH HGD LJ H BWGD BWGD W H CWDD CWDD <LJ <JLM YWRJ MDJ KL >NXTH HCBTJ,qal,impv,,,,,,,,,
1901826,<LH[,1Qisaa,Isaiah,21,2,<LJ,עלי ,XZWT QCH HJGD LJ H BWGD BWGD W H CWDD CWDD <LJ <JLM YJRJ MDJ KWL >NXTH HCBTJ,qal,impv,,,,,,0,,,
218811,HLK[,MT,Isaiah,21,6,LK,לֵ֚ךְ ,KJ KH >MR >LJ >DNJ LK H<MD H MYPH >CR JR>H JGJD,qal,impv,,,,,,,,,
1901883,HLK[,1Qisaa,Isaiah,21,6,LK,לך ,KJ KH >MR >LJ >DWNJ LK H<MD H MYPH >CR JR>H W JGJD,qal,impv,,,,,,0,,,
218853,BW>[,MT,Isaiah,21,9,B>,בָא֙ ,W HNH ZH B> RKB >JC YMD PRCJM W J<N W J>MR NPLH NPLH BBL W KL PSJLJ >LHJH CBR L >RY,qal,perf,ZH RKB >JC YMD PRCJM,זֶ֥ה רֶ֣כֶב אִ֔ישׁ צֶ֖מֶד פָּֽרָשִׁ֑ים ,,,,,,,
1901931,BW>[,1Qisaa,Isaiah,21,9,B>,בא ,W HNH ZH B> RWKB >JC YMD PRCJM W J<NJ W JW>MR NPLH NPLH BBL W KWL PSJLJ >LWHJH CBRW L >RY,qal,ptca,,,,,,0,,,
218862,NPL[,MT,Isaiah,21,9,NPLH,נָפְלָ֤ה ,W HNH ZH B> RKB >JC YMD PRCJM W J<N W J>MR NPLH NPLH BBL W KL PSJLJ >LHJH CBR L >RY,qal,perf,,,,,,,,,
218863,NPL[,MT,Isaiah,21,9,NPLH,נָֽפְלָה֙ ,W HNH ZH B> RKB >JC YMD PRCJM W J<N W J>MR NPLH NPLH BBL W KL PSJLJ >LHJH CBR L >RY,qal,perf,BBL,בָּבֶ֔ל ,,,,,,,
1901940,NPL[,1Qisaa,Isaiah,21,9,NPLH,נפלה ,W HNH ZH B> RWKB >JC YMD PRCJM W J<NJ W JW>MR NPLH NPLH BBL W KWL PSJLJ >LWHJH CBRW L >RY,qal,perf,,,,,,0,,,
1901941,NPL[,1Qisaa,Isaiah,21,9,NPLH,נפלה ,W HNH ZH B> RWKB >JC YMD PRCJM W J<NJ W JW>MR NPLH NPLH BBL W KWL PSJLJ >LWHJH CBRW L >RY,qal,perf,,,,,,0,,,
218991,<LH[,MT,Isaiah,22,1,<LJT,עָלִ֥ית ,MF> GJ> XZJWN MH LK >PW> KJ <LJT KLK L GGWT,qal,perf,KLK,כֻּלָּ֖ךְ ,L GGWT,לַגַּגֹּֽות׃ ,0,,L,,
1902075,<LH[,1Qisaa,Isaiah,22,1,<LJTJ,עליתי ,MF> GJ XZWWN M LKJ >PW> KJ <LJTJ KWLK L GGWT,qal,perf,,,,,,0,,,
219200,GLH[,MT,Isaiah,22,14,NGLH,נִגְלָ֥ה ,W NGLH B >ZNJ JHWH YB>WT >M JKPR H <WN H ZH LKM <D TMTWN >MR >DNJ JHWH YB>WT,nif,perf,JHWH YB>WT,יְהוָ֣ה צְבָאֹ֑ות ,,,,,,,
1902293,GLH[,1Qisaa,Isaiah,22,14,NGLH,נגלה ,W NGLH B >WZNJ JHWH YB>WT >M JKPR LKM H <WWN H ZH LKMH <D TMWTWN >MR >DWNJ JHWH YB>WT,nifal,perf,,,,,,0,,,
219224,BW>[,MT,Isaiah,22,15,B>,בֹּא֙ ,KH >MR >DNJ JHWH YB>WT LK B> >L H SKN H ZH <L CBN> >CR <L H BJT,qal,impv,,,>L H SKN H ZH <L CBN>,אֶל־הַסֹּכֵ֣ן הַזֶּ֔ה עַל־שֶׁבְנָ֖א ,0,,>L,<L,
1902319,BW>[,1Qisaa,Isaiah,22,15,BW>,בוא ,KH >MR >DWNJ JHWH YB>WT LK BW> >L H SWKN H ZH >L CBN> >CR <L H BJT,qal,impv,,,,,,0,,,
219223,HLK[,MT,Isaiah,22,15,LK,לֶךְ־,KH >MR >DNJ JHWH YB>WT LK B> >L H SKN H ZH <L CBN> >CR <L H BJT,qal,impv,,,,,,,,,
1902318,HLK[,1Qisaa,Isaiah,22,15,LK,לכ ,KH >MR >DWNJ JHWH YB>WT LK BW> >L H SWKN H ZH >L CBN> >CR <L H BJT,qal,impv,,,,,,0,,,
